Na2O Al2O3 MgO SiO2 K2O CaO TiO2 Cr2O3 FeO	MnO X Y
0.0782	34.1918	10.5074	49.1605	0.0100	0.0141	0.0000	0.0000	4.5429	0.0000	-17.7601	7.4943
0.0698	34.5952	10.7621	49.0677	0.0054	0.0312	0.0000	0.0000	4.6316	0.0000	-17.7601	7.5187
0.0781	34.3017	10.6060	48.9395	0.0015	0.0234	0.0000	0.0000	4.4593	0.0000	-17.7601	7.543
0.0000	22.3428	9.3403	38.7045	0.0093	0.9315	0.0000	0.0590	27.8095	0.7320	-18.7115	6.0409
0.0126	22.3262	9.4088	38.6981	0.0000	0.8907	0.0060	0.0507	28.0856	0.7249	-18.7115	6.0859
0.0573	22.2250	9.2655	38.6035	0.0224	0.8842	0.0265	0.0547	28.0728	0.7476	-18.7115	6.1309
0.0113	22.3950	9.3563	38.6552	0.0062	0.8487	0.0342	0.0515	28.0086	0.7459	-18.7115	6.1759
0.0101	22.4334	9.4437	38.5718	0.0052	0.8660	0.0071	0.0374	28.2384	0.7598	-18.7115	6.2209
0.0113	22.4009	9.3566	38.4787	0.0121	0.8366	0.0105	0.0227	27.9274	0.7560	-18.7115	6.2659
0.0189	22.4018	9.4908	38.1683	0.0096	0.8917	0.0000	0.0235	28.1100	0.7304	-18.7115	6.3109
0.0000	22.4902	9.4715	38.3601	0.0000	0.8818	0.0167	0.0149	27.9070	0.7170	-18.7115	6.3559
0.0000	22.3169	9.4231	38.5049	0.0000	0.8086	0.0079	0.0111	28.0452	0.7218	-18.7115	6.4009
0.0057	22.2854	9.3819	38.5868	0.0028	0.8451	0.0077	0.0066	27.7912	0.7324	-18.7115	6.4459
0.0057	22.5758	9.3412	38.7597	0.0269	0.8808	0.0130	0.0000	27.9541	0.7465	-18.7115	6.4909
0.0038	22.5312	9.3002	38.6546	0.0000	0.8305	0.0070	0.0164	28.1615	0.7274	-18.7115	6.5359
0.0031	22.3864	9.3138	38.4768	0.0045	0.8265	0.0135	0.0157	28.2169	0.7615	-18.7115	6.5809
0.0094	22.5791	9.2142	38.5484	0.0010	0.8628	0.0000	0.0299	28.3567	0.7417	-18.7115	6.6259
0.0000	22.3053	9.2960	38.6322	0.0038	0.9076	0.0000	0.0583	28.2505	0.7646	-18.7115	6.6709
0.0309	22.6304	9.1162	38.8044	0.0248	0.9288	0.0054	0.0939	28.3982	0.7448	-18.7115	6.7159
3.2698	19.3892	0.0068	64.0419	11.5090	0.0000	0.0058	0.0000	0.2488	0.0000	-18.7115	6.7609
0.0133	22.1264	8.5124	38.1367	0.0306	0.9519	0.0084	0.2254	28.4894	0.7814	-18.7115	6.8059
0.3083	33.6857	8.1101	45.4173	0.4481	0.3232	0.0060	0.0000	4.5042	0.0234	-18.7115	6.8509
0.1969	32.4718	9.8537	45.4178	0.1658	0.1626	0.0000	0.0067	5.4386	0.0193	-18.7115	6.8959
0.0000	22.1650	8.5022	38.0681	0.0000	0.9720	0.0039	0.1059	28.5936	0.7380	-18.7115	6.9409
0.0000	22.3350	8.7147	38.2074	0.0000	0.9226	0.0192	0.0603	28.4640	0.7768	-18.7115	6.9859
0.0000	22.4148	8.9501	38.1511	0.0000	0.9044	0.0006	0.0292	28.6416	0.7978	-18.7115	7.031
0.0032	22.5586	8.9962	38.3382	0.0152	0.8725	0.0239	0.0053	28.5890	0.7615	-18.7115	7.076
0.0006	22.3766	9.1022	38.3943	0.0038	0.8216	0.0132	0.0106	28.2562	0.7454	-18.7115	7.121
0.0000	22.4165	9.1050	38.5392	0.0065	0.8974	0.0073	0.0190	28.6989	0.8149	-18.7115	7.166
0.0000	22.5740	9.1519	38.4299	0.0000	0.9147	0.0212	0.0282	28.3030	0.7539	-18.7115	7.211
0.0032	22.6438	9.2314	38.3279	0.0083	0.9039	0.0090	0.0132	28.1721	0.7610	-18.7115	7.256
0.0101	22.3393	9.1944	38.4470	0.0014	0.8827	0.0000	0.0061	28.2754	0.7280	-18.7115	7.301
0.0000	22.4016	9.2057	38.5996	0.0038	0.8680	0.0126	0.0161	28.0796	0.7405	-18.7115	7.346
0.0202	22.6059	9.2951	38.3337	0.0000	0.8320	0.0000	0.0069	28.4378	0.7889	-18.7115	7.391
0.0195	22.5051	9.3075	38.3446	0.0000	0.8688	0.0104	0.0000	28.3366	0.7562	-18.7115	7.436
0.0000	22.5910	9.3435	38.6354	0.0010	0.8730	0.0144	0.0218	28.0072	0.7656	-18.7115	7.481
0.0239	22.5202	9.2820	38.7173	0.0079	0.8997	0.0036	0.0319	27.9249	0.7359	-18.7115	7.526
0.0075	22.4321	9.2309	38.3184	0.0127	0.8724	0.0017	0.0500	27.6921	0.7276	-18.7115	7.571
0.0000	22.4071	9.2336	38.6245	0.0158	0.9690	0.0048	0.0681	28.1411	0.8067	-18.7115	7.616
0.0100	0.0000	0.0000	98.2707	0.0149	0.0119	0.0191	0.0073	0.1972	0.0254	-18.7115	7.661
0.0121	0.0293	0.0098	97.7058	0.0098	0.0143	0.0074	0.0074	0.2188	0.0045	-18.7115	7.706
0.0000	22.3976	9.1979	38.2886	0.0062	0.9226	0.0002	0.0814	27.7030	0.7548	-18.7115	7.751
0.0120	22.4768	9.2355	38.0463	0.0000	0.9055	0.0003	0.0793	28.1354	0.7251	-18.7115	7.796
0.0000	22.4754	9.2243	38.5029	0.0000	0.8357	0.0000	0.0997	28.1375	0.7090	-18.7115	7.841
0.0000	22.4387	9.2808	38.5589	0.0000	0.8918	0.0107	0.0821	28.1007	0.7462	-18.7115	7.886
0.0000	22.3830	9.2862	38.4488	0.0000	0.9207	0.0014	0.0924	28.1322	0.7721	-18.7115	7.931
0.0032	22.1455	9.2339	38.0834	0.0072	0.9160	0.0063	0.1066	28.1045	0.7649	-18.7115	7.976
0.0013	22.2382	9.1417	38.4108	0.0000	0.9540	0.0053	0.1144	28.0391	0.7528	-18.7115	8.021
0.0210	22.1199	8.1332	38.2097	0.0000	0.9701	0.0000	0.0761	29.8687	0.8275	-16.7918	7.0093
0.0044	22.3938	8.4700	37.9982	0.0000	0.8573	0.0102	0.0340	29.3081	0.8519	-16.744		7.1461
0.0807	22.1899	8.1826	37.9664	0.0265	0.9698	0.0097	0.0934	29.2586	0.7928	-16.7235	7.2616
0.0000	22.3971	8.3514	38.0071	0.0038	0.9972	0.0192	0.0606	29.1186	0.8280	-17.7397	6.4509
0.0127	22.3763	8.6591	38.5434	0.0062	0.9434	0.0110	0.0601	28.8997	0.7982	-17.5597	6.4855
0.0000	22.2664	8.6981	37.9198	0.0007	0.9746	0.0000	0.0762	29.1494	0.7624	-17.3774	6.5593
0.0000	22.1819	8.3816	37.9706	0.0000	0.9263	0.0000	0.0597	28.9677	0.7882	-17.1764	6.7513
0.0000	0.0064	0.6671	0.0000	0.0000	0.0000	50.4538	0.0771	48.0817	0.2228	-16.4094	8.0969
0.0000	0.0112	0.5405	0.0052	0.0000	0.0080	50.4811	0.0622	47.7254	0.2260	-16.5217	8.3085
0.0000	0.0234	0.4942	0.0380	0.0000	0.0076	50.7051	0.0748	47.9362	0.2552	-16.5463	8.336
0.0000	0.0000	1.8791	0.0186	0.0000	0.0153	50.3928	0.1907	45.8100	0.1761	-17.6914	8.742
0.0000	0.0023	1.8439	0.0194	0.0000	0.0057	50.5540	0.1701	45.9993	0.2054	-17.735		8.782
0.0000	0.0222	1.8484	0.0091	0.0000	0.0000	50.5695	0.1928	46.1418	0.1922	-17.7817	8.8201
